36.6, 4
35.8, 4
35.6, 4
34.5, 4
34.5, 4
31.2, 4
29.6, 4
31.6, 4
30.5, 4
30.3, 4
34.7, 4
35.5, 4
35.8, 4
37.6, 4
37.3, 4
32.5, 4
31.2, 4
30.9, 4
30.6, 4
31.8, 4
35.9, 4
36.2, 4
36.7, 4
36.4, 4
34.9, 4
32.2, 4
29.2, 4
29.9, 4
31.1, 4
31.0, 4
36.4, 4
35.5, 4
35.1, 4
35.0, 4
36.3, 4
32.3, 4
30.9, 4
30.1, 4
29.4, 4
32.4, 4
35.2, 4
35.3, 4
35.4, 4
35.4, 4
35.0, 4
32.3, 4
31.5, 4
30.5, 4
31.1, 4
30.6, 4
34.0, 4
34.2, 4
33.7, 4
34.1, 4
33.9, 4
31.7, 4
29.9, 4
30.6, 4
31.3, 4
30.9, 4
36.0, 4
35.1, 4
36.6, 4
36.4, 4
36.4, 4
36.2, 4
34.7, 4
36.4, 4
36.0, 4
36.1, 4
36.1, 4
34.0, 4
34.2, 4
34.4, 4
35.7, 4
34.6, 4
36.2, 4
35.3, 4
35.9, 4
35.7, 4
34.9, 4
36.2, 4
34.6, 4
35.3, 4
35.9, 4
35.9, 4
35.6, 4
35.7, 4
35.0, 4
34.6, 4
35.9, 4
34.9, 4
35.3, 4
36.6, 4
35.6, 4
35.8, 4
35.1, 4
36.2, 4
36.6, 4
36.3, 4
33.5, 4
34.8, 4
35.4, 4
32.9, 4
33.0, 4
33.4, 4
34.3, 4
30.0, 4
28.1, 4
29.2, 4
35.4, 4
34.0, 4
36.4, 4
35.9, 4
35.5, 4
33.0, 4
30.8, 4
31.1, 4
32.2, 4
31.7, 4
34.3, 4
34.3, 4
34.8, 4
35.0, 4
34.8, 4
31.9, 4
31.6, 4
29.3, 4
31.6, 4
31.7, 4
35.0, 4
37.7, 4
37.2, 4
35.4, 4
36.6, 4
31.2, 4
30.0, 4
30.8, 4
31.4, 4
30.7, 4
34.1, 4
35.2, 4
35.1, 4
35.2, 4
34.8, 4
31.2, 4
30.2, 4
30.7, 4
31.3, 4
30.5, 4
