2.63, 2
2.57, 2
2.69, 2
2.56, 2
2.44, 2
2.48, 2
2.37, 2
2.48, 2
2.41, 2
2.63, 2
2.55, 2
2.45, 2
2.58, 2
2.60, 2
2.50, 2
2.57, 2
2.53, 2
2.53, 2
2.52, 2
2.51, 2
2.51, 2
2.39, 2
2.48, 2
2.50, 2
2.47, 2
2.48, 2
2.50, 2
2.48, 2
2.53, 2
2.53, 2
2.64, 2
2.55, 2
2.65, 2
2.59, 2
2.57, 2
2.51, 2
2.65, 2
2.55, 2
2.53, 2
2.49, 2
2.46, 2
2.47, 2
2.48, 2
2.48, 2
2.44, 2
2.39, 2
2.43, 2
2.47, 2
2.42, 2
2.44, 2
2.47, 2
2.44, 2
2.47, 2
2.52, 2
2.43, 2
2.50, 2
2.46, 2
2.53, 2
2.41, 2
2.39, 2
2.55, 2
2.54, 2
2.50, 2
2.50, 2
2.49, 2
2.50, 2
2.51, 2
2.59, 2
2.49, 2
2.51, 2
2.46, 2
2.33, 2
2.39, 2
2.46, 2
2.40, 2
2.44, 2
2.39, 2
2.39, 2
2.40, 2
2.37, 2
2.56, 2
2.45, 2
2.50, 2
2.61, 2
2.57, 2
2.54, 2
2.53, 2
2.57, 2
2.55, 2
2.54, 2
2.54, 2
2.61, 2
2.63, 2
2.59, 2
2.59, 2
2.56, 2
2.58, 2
2.56, 2
2.65, 2
2.42, 2
2.55, 2
2.40, 2
2.55, 2
2.56, 2
2.48, 2
2.52, 2
2.49, 2
2.47, 2
2.61, 2
2.47, 2
2.42, 2
2.53, 2
2.52, 2
2.54, 2
2.52, 2
2.60, 2
2.58, 2
2.62, 2
2.51, 2
2.61, 2
2.59, 2
2.58, 2
2.47, 2
2.56, 2
2.46, 2
2.50, 2
2.47, 2
2.57, 2
2.49, 2
2.46, 2
2.46, 2
2.50, 2
2.50, 2
2.52, 2
2.46, 2
2.51, 2
2.45, 2
2.58, 2
2.52, 2
2.49, 2
2.51, 2
2.37, 2
2.43, 2
2.43, 2
2.42, 2
2.47, 2
2.43, 2
2.46, 2
2.44, 2
2.57, 2
