35.3, 2
35.2, 2
35.6, 2
35.4, 2
36.3, 2
30.8, 2
31.3, 2
30.6, 2
30.4, 2
30.7, 2
29.8, 2
34.7, 2
35.9, 2
36.0, 2
32.1, 2
30.2, 2
31.0, 2
30.5, 2
30.4, 2
31.9, 2
37.2, 2
35.2, 2
34.9, 2
35.4, 2
34.3, 2
31.9, 2
31.0, 2
30.9, 2
30.9, 2
29.6, 2
36.1, 2
35.7, 2
35.1, 2
35.2, 2
35.3, 2
30.5, 2
31.1, 2
31.3, 2
30.4, 2
30.4, 2
35.0, 2
35.7, 2
35.7, 2
36.3, 2
36.6, 2
32.3, 2
31.0, 2
31.6, 2
32.1, 2
32.2, 2
35.2, 2
34.5, 2
35.4, 2
33.6, 2
35.4, 2
32.0, 2
31.0, 2
31.2, 2
29.9, 2
31.4, 2
35.6, 2
34.1, 2
36.4, 2
36.4, 2
36.0, 2
36.0, 2
35.7, 2
35.3, 2
34.2, 2
35.3, 2
36.7, 2
35.5, 2
35.9, 2
35.7, 2
36.3, 2
36.3, 2
36.3, 2
36.3, 2
36.9, 2
36.2, 2
36.5, 2
35.5, 2
35.1, 2
36.4, 2
35.0, 2
35.8, 2
35.7, 2
35.7, 2
34.4, 2
35.6, 2
36.1, 2
35.5, 2
34.5, 2
36.2, 2
35.6, 2
36.1, 2
36.2, 2
35.5, 2
36.7, 2
34.1, 2
37.1, 2
36.9, 2
35.2, 2
36.4, 2
36.1, 2
35.0, 2
31.0, 2
31.6, 2
30.0, 2
30.8, 2
36.6, 2
35.5, 2
35.9, 2
33.9, 2
35.5, 2
32.3, 2
30.2, 2
30.9, 2
29.8, 2
31.5, 2
36.7, 2
34.7, 2
35.7, 2
35.6, 2
36.2, 2
30.5, 2
29.5, 2
31.5, 2
31.7, 2
30.7, 2
35.7, 2
36.6, 2
33.9, 2
34.9, 2
36.2, 2
31.7, 2
31.5, 2
32.0, 2
32.0, 2
31.0, 2
37.0, 2
34.9, 2
34.5, 2
36.5, 2
34.7, 2
32.0, 2
31.7, 2
29.9, 2
31.7, 2
31.5, 2
