40.7, 5
40.8, 5
40.9, 5
40.3, 5
40.8, 5
40.6, 5
35.6, 5
36.0, 5
36.1, 5
36.0, 5
40.8, 5
41.0, 5
40.2, 5
40.7, 5
40.2, 5
40.7, 5
35.7, 5
35.4, 5
36.0, 5
36.0, 5
40.9, 5
40.8, 5
40.7, 5
40.8, 5
40.7, 5
40.1, 5
36.5, 5
36.0, 5
36.6, 5
36.4, 5
42.1, 5
41.9, 5
41.4, 5
41.7, 5
41.9, 5
41.6, 5
36.5, 5
36.8, 5
36.0, 5
37.2, 5
40.7, 5
40.1, 5
41.0, 5
40.4, 5
40.7, 5
40.7, 5
35.2, 5
35.9, 5
36.0, 5
36.0, 5
41.7, 5
41.0, 5
41.4, 5
41.6, 5
40.6, 5
39.9, 5
35.9, 5
36.2, 5
36.1, 5
35.4, 5
41.9, 5
41.1, 5
40.9, 5
41.5, 5
41.9, 5
41.5, 5
40.5, 5
41.6, 5
41.8, 5
41.7, 5
41.5, 5
41.9, 5
41.1, 5
40.8, 5
40.8, 5
41.4, 5
41.5, 5
40.8, 5
41.3, 5
40.8, 5
40.7, 5
41.1, 5
40.9, 5
41.1, 5
40.7, 5
41.1, 5
40.8, 5
38.7, 5
40.6, 5
40.8, 5
40.0, 5
41.1, 5
40.9, 5
40.6, 5
40.3, 5
40.8, 5
40.7, 5
40.9, 5
40.8, 5
41.3, 5
40.8, 5
39.7, 5
41.2, 5
40.4, 5
41.4, 5
41.1, 5
41.7, 5
41.6, 5
41.2, 5
39.8, 5
41.3, 5
39.9, 5
40.6, 5
40.4, 5
40.0, 5
40.2, 5
35.3, 5
35.5, 5
35.3, 5
35.9, 5
40.5, 5
41.2, 5
41.1, 5
40.9, 5
40.8, 5
38.6, 5
35.5, 5
36.3, 5
36.5, 5
35.8, 5
40.7, 5
41.3, 5
41.0, 5
41.5, 5
41.1, 5
40.9, 5
36.8, 5
36.4, 5
36.5, 5
36.1, 5
41.2, 5
41.9, 5
41.4, 5
41.6, 5
41.0, 5
40.5, 5
36.5, 5
36.0, 5
36.5, 5
34.3, 5
