41.5, 7
41.9, 7
41.8, 7
40.0, 7
40.8, 7
40.9, 7
35.9, 7
36.3, 7
36.5, 7
35.6, 7
41.0, 7
41.5, 7
40.4, 7
40.8, 7
40.8, 7
41.0, 7
35.6, 7
36.2, 7
36.2, 7
36.4, 7
41.2, 7
41.5, 7
41.2, 7
41.8, 7
40.8, 7
40.8, 7
36.4, 7
36.7, 7
36.6, 7
36.0, 7
41.1, 7
41.4, 7
41.3, 7
40.9, 7
40.9, 7
41.1, 7
36.4, 7
35.9, 7
35.2, 7
36.1, 7
40.3, 7
41.4, 7
41.5, 7
40.9, 7
41.1, 7
40.0, 7
33.7, 7
36.7, 7
36.5, 7
36.8, 7
40.9, 7
41.5, 7
36.9, 7
41.2, 7
41.2, 7
39.4, 7
35.5, 7
36.9, 7
36.8, 7
36.3, 7
41.5, 7
41.4, 7
41.7, 7
41.6, 7
41.2, 7
42.2, 7
42.2, 7
41.0, 7
41.5, 7
40.3, 7
40.3, 7
40.4, 7
40.9, 7
40.9, 7
40.8, 7
41.2, 7
41.7, 7
41.8, 7
42.1, 7
41.3, 7
41.3, 7
41.1, 7
41.0, 7
40.3, 7
40.8, 7
41.3, 7
41.4, 7
40.2, 7
41.2, 7
40.7, 7
40.5, 7
41.3, 7
41.7, 7
41.1, 7
41.2, 7
40.9, 7
41.0, 7
41.1, 7
41.5, 7
41.6, 7
40.6, 7
40.6, 7
41.0, 7
40.8, 7
40.4, 7
40.6, 7
40.9, 7
40.4, 7
40.7, 7
39.0, 7
41.3, 7
40.6, 7
41.2, 7
41.1, 7
41.2, 7
40.4, 7
35.8, 7
36.2, 7
36.1, 7
36.3, 7
41.0, 7
40.6, 7
41.3, 7
40.9, 7
40.7, 7
41.2, 7
35.3, 7
36.0, 7
35.9, 7
35.2, 7
42.2, 7
41.7, 7
41.3, 7
41.2, 7
41.0, 7
41.0, 7
36.4, 7
36.5, 7
36.0, 7
35.9, 7
41.0, 7
41.7, 7
40.9, 7
41.1, 7
41.2, 7
41.3, 7
36.1, 7
36.1, 7
36.9, 7
36.6, 7
