36.9, 4
38.0, 4
38.0, 4
39.0, 4
38.5, 4
39.3, 4
31.1, 4
33.1, 4
34.4, 4
34.9, 4
38.8, 4
39.5, 4
38.7, 4
39.5, 4
38.9, 4
38.3, 4
34.4, 4
34.6, 4
34.3, 4
33.4, 4
39.3, 4
39.5, 4
39.0, 4
38.9, 4
39.7, 4
39.2, 4
34.3, 4
34.1, 4
34.6, 4
34.8, 4
38.3, 4
39.7, 4
38.2, 4
38.8, 4
38.9, 4
38.3, 4
35.0, 4
34.2, 4
35.0, 4
33.6, 4
37.7, 4
38.3, 4
38.1, 4
38.1, 4
37.6, 4
38.4, 4
34.1, 4
33.8, 4
33.3, 4
34.2, 4
38.9, 4
38.4, 4
37.2, 4
37.9, 4
38.2, 4
37.8, 4
35.0, 4
33.8, 4
34.2, 4
35.2, 4
39.5, 4
38.2, 4
38.0, 4
38.5, 4
38.3, 4
39.4, 4
38.2, 4
38.1, 4
38.7, 4
35.7, 4
37.5, 4
38.1, 4
38.5, 4
39.3, 4
37.8, 4
38.7, 4
38.6, 4
38.7, 4
38.2, 4
37.6, 4
38.6, 4
39.0, 4
38.9, 4
39.4, 4
39.9, 4
38.9, 4
39.7, 4
38.5, 4
38.3, 4
39.7, 4
38.9, 4
38.4, 4
38.1, 4
38.0, 4
37.8, 4
37.3, 4
39.5, 4
38.9, 4
37.9, 4
38.5, 4
38.3, 4
37.9, 4
38.1, 4
38.3, 4
37.9, 4
38.6, 4
38.5, 4
38.9, 4
38.6, 4
38.1, 4
39.1, 4
37.1, 4
38.5, 4
38.5, 4
38.3, 4
38.8, 4
38.1, 4
34.1, 4
34.4, 4
33.7, 4
38.5, 4
37.9, 4
37.6, 4
37.9, 4
37.0, 4
38.0, 4
33.9, 4
32.8, 4
33.1, 4
32.8, 4
39.0, 4
38.8, 4
39.5, 4
38.6, 4
37.5, 4
38.9, 4
35.2, 4
34.2, 4
34.0, 4
34.8, 4
38.9, 4
38.9, 4
38.5, 4
38.5, 4
38.7, 4
38.6, 4
34.5, 4
34.3, 4
33.7, 4
34.4, 4
