2.88, 3
2.82, 3
2.85, 3
2.85, 3
2.86, 3
2.91, 3
2.99, 3
2.84, 3
2.97, 3
2.91, 3
2.94, 3
2.94, 3
2.94, 3
2.96, 3
2.91, 3
2.98, 3
2.99, 3
2.96, 3
2.88, 3
2.90, 3
2.92, 3
2.85, 3
2.77, 3
2.80, 3
2.95, 3
2.99, 3
2.88, 3
2.87, 3
2.81, 3
2.89, 3
2.95, 3
2.86, 3
2.86, 3
2.88, 3
2.85, 3
2.91, 3
2.98, 3
2.90, 3
2.88, 3
2.92, 3
2.89, 3
2.86, 3
2.88, 3
2.87, 3
2.91, 3
2.97, 3
2.93, 3
2.93, 3
2.89, 3
2.77, 3
2.91, 3
2.98, 3
2.89, 3
2.96, 3
2.85, 3
2.87, 3
2.95, 3
2.96, 3
2.96, 3
2.91, 3
2.89, 3
2.88, 3
2.91, 3
2.94, 3
2.82, 3
2.90, 3
2.83, 3
2.82, 3
2.85, 3
2.83, 3
2.89, 3
2.89, 3
2.80, 3
2.92, 3
2.90, 3
2.58, 3
2.88, 3
2.84, 3
2.87, 3
2.89, 3
2.86, 3
2.82, 3
2.94, 3
2.81, 3
2.89, 3
2.89, 3
2.83, 3
2.86, 3
2.79, 3
2.86, 3
2.89, 3
2.90, 3
2.88, 3
2.72, 3
2.90, 3
2.92, 3
2.90, 3
2.92, 3
2.81, 3
2.89, 3
2.89, 3
2.69, 3
2.77, 3
2.89, 3
2.92, 3
2.89, 3
2.83, 3
2.85, 3
2.88, 3
2.75, 3
2.82, 3
2.87, 3
2.85, 3
2.93, 3
2.91, 3
2.93, 3
2.87, 3
2.76, 3
2.87, 3
2.83, 3
2.87, 3
2.88, 3
2.83, 3
2.85, 3
2.85, 3
2.86, 3
2.90, 3
2.86, 3
2.76, 3
3.00, 3
2.76, 3
2.87, 3
2.84, 3
2.82, 3
2.93, 3
2.83, 3
2.87, 3
2.87, 3
2.99, 3
2.92, 3
2.90, 3
2.91, 3
2.92, 3
2.87, 3
2.85, 3
2.85, 3
2.98, 3
2.94, 3
2.93, 3
2.95, 3
