39.7, 6
39.6, 6
39.0, 6
38.1, 6
40.2, 6
38.9, 6
35.2, 6
34.7, 6
34.4, 6
34.6, 6
37.7, 6
39.6, 6
39.4, 6
39.6, 6
38.9, 6
39.4, 6
34.3, 6
34.9, 6
34.5, 6
34.9, 6
39.6, 6
39.7, 6
38.2, 6
37.9, 6
38.3, 6
38.3, 6
34.4, 6
33.9, 6
33.8, 6
34.4, 6
38.3, 6
37.7, 6
39.0, 6
38.9, 6
39.6, 6
39.0, 6
35.6, 6
34.3, 6
34.1, 6
34.4, 6
38.7, 6
38.0, 6
38.2, 6
38.3, 6
37.9, 6
37.8, 6
34.9, 6
34.0, 6
33.7, 6
33.4, 6
38.7, 6
37.9, 6
37.4, 6
38.7, 6
39.1, 6
38.0, 6
34.6, 6
33.2, 6
33.9, 6
34.0, 6
39.3, 6
39.7, 6
38.8, 6
38.1, 6
38.0, 6
38.1, 6
38.1, 6
37.8, 6
38.3, 6
38.2, 6
39.1, 6
38.8, 6
38.7, 6
39.6, 6
39.2, 6
38.3, 6
38.8, 6
39.3, 6
39.3, 6
38.8, 6
37.8, 6
40.0, 6
38.5, 6
39.6, 6
39.6, 6
38.4, 6
39.5, 6
38.6, 6
39.1, 6
39.2, 6
38.0, 6
37.3, 6
38.1, 6
38.7, 6
38.8, 6
39.2, 6
39.3, 6
39.3, 6
38.1, 6
39.4, 6
38.0, 6
38.2, 6
37.6, 6
38.5, 6
37.5, 6
37.1, 6
37.2, 6
37.8, 6
35.7, 6
33.3, 6
38.3, 6
38.5, 6
39.0, 6
37.2, 6
37.1, 6
38.6, 6
35.2, 6
34.7, 6
34.5, 6
34.5, 6
39.2, 6
39.5, 6
39.4, 6
39.3, 6
39.4, 6
39.6, 6
35.8, 6
34.5, 6
34.6, 6
34.1, 6
37.5, 6
37.9, 6
38.2, 6
38.6, 6
38.7, 6
38.4, 6
34.8, 6
34.0, 6
34.4, 6
34.2, 6
38.8, 6
38.9, 6
39.4, 6
38.8, 6
37.8, 6
37.9, 6
34.0, 6
34.0, 6
34.3, 6
34.3, 6
